,user_id,username,alpha_badge,review_count,account_level,badges
4603,ameygiselle,Hungry Mommy,Alfa 2021,1297,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4604,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4605,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2971,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4606,ReviewnyaDikadanOpik,Review Dika & Opik (@go2dika),Alfa 2021,839,17,"Steak,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4607,wiskun,D G,no badge,26,5,no badge
4608,benedicta_andriselly,ig: @andriselly,Alfa 2021,875,16,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4609,yovent_then,IG: FOODIOZ,Alfa 2018,620,14,"Steak,Chinese Food,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4610,Astrid_Huang,Astrid Huang | @biteandbrew,Alfa 2017,737,15,"Steak,Ramen,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4611,ZELIG,@teddyzelig,Alfa 2019,1206,18,"Steak,Ramen,Chinese Food,Seafood,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4612,henny_hutabarat,Henny Hutabarat,no badge,3,1,no badge
4613,chin.shiong,Adi Putra,no badge,87,8,"Bakmi,"
4614,franzeska_yuli_yana,Yuli || IG: @franzeskayuli,Alfa 2020,688,15,"Steak,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
4615,evelin_jauhari,Evelin J,no badge,97,9,"Bakmi,Sushi,"
4616,novi_vie,Novi Vie,no badge,12,3,no badge
4617,Yuli_Budiman,Yuli_Budiman,no badge,19,4,no badge
4618,Tirta,Tirta Lie,Alfa 2018,1690,19,"Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
4619,vinzfoodies,Calvin Herryson,no badge,179,10,"Steak,Pasta,Dessert,"
4620,Alen,Stallone Tjia (Instagram: @Stallonation),Alfa 2021,737,17,"Steak,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
4621,hendy_christianto_chandra,Chris Chan,no badge,1848,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4622,ivan_setiawan,Ivan Setiawan,Alfa 2021,654,14,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4623,jenni_pratita,Pengembara Rasa,Alfa 2021,549,14,"Steak,Kopi,Pizza,Pasta,Sushi,Burger,Dessert,"
4624,ivan_borisman,Ivan @huhivan,no badge,27,4,no badge
4625,indra_mulia,Indra Mulia,Alfa 2021,2350,20,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4626,mitha_komala,Mitha Komala,Alfa 2020,1767,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4627,andrea_erna,@Itsjusterr,Alfa 2020,645,14,"Kopi,Pasta,Sushi,Dessert,Bubble Tea,"
4628,edwinlim,Edwin Lim (IG : @edwinlim_97),Alfa 2019,118,9,"Dessert,"
4629,indra_mulia,Indra Mulia,Alfa 2021,2350,20,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4630,salim_moses_konggidinata,Oppa Kuliner (@oppakuliner),Alfa 2019,965,17,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4631,EricJaputra,Eric @ericfoodreview,Alfa 2019,237,11,"Kopi,Bakmi,Dessert,"
4632,batarasiahaan,Batara Siahaan,no badge,3,1,no badge
4633,selfi_tan,Selfi Tan,Alfa 2021,1960,20,"Ramen,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4634,jenni_pratita,Pengembara Rasa,Alfa 2021,549,14,"Steak,Kopi,Pizza,Pasta,Sushi,Burger,Dessert,"
4635,yudistira,yudistira ishak abrar,Alfa 2021,2376,23,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4636,ZELIG,@teddyzelig,Alfa 2019,1206,18,"Steak,Ramen,Chinese Food,Seafood,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4637,yovent_then,IG: FOODIOZ,Alfa 2018,620,14,"Steak,Chinese Food,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4638,femmy_fahriani,Femmy Fahriani,no badge,73,8,"Pasta,Dessert,"
4639,ria_tumimomor,riamrt,Alfa 2021,711,15,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4640,thomasm,thomas muliawan,no badge,111,9,no badge
4641,eatingforlyfe,Fioo | @eatingforlyfe,Alfa 2021,236,11,"Kopi,Bakmi,Dessert,Bubble Tea,"
4642,Nyonyalydia,Lydia Adisuwignjo,Alfa 2019,284,12,"Chinese Food,Kopi,Bakmi,Pasta,Dessert,"
4643,lady08561529728_gmail_com,Ruly Wiskul,Alfa 2021,431,13,"Ramen,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
4644,cewekrakus,Levina JV (IG : @levina_eat & @levinajv),Alfa 2021,1164,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4645,Dellaayu90,Della Ayu,Alfa 2021,835,17,"Chinese Food,Dimsum,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4646,delvenia_gusti,tiramvsu,no badge,20,4,no badge
4647,yohanesken,Ken @bigtummy_culinary,Alfa 2019,610,14,"Steak,Chinese Food,Seafood,Kopi,Bakmi,Pizza,Dessert,"
4648,Marisa,Marisa Aryani,Alfa 2020,886,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4649,Fannykonadi,Fanny Konadi,Alfa 2018,204,11,"Kopi,Bakmi,Dessert,"
4650,shafira_andini,Shafira Andini,no badge,6,2,no badge
4651,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4652,theresia_andilolo,IG @priscscillaa,Alfa 2017,180,11,"Kopi,Bakmi,Pasta,Bubble Tea,"
4653,ria_tumimomor,riamrt,Alfa 2021,711,15,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4654,Stefy,Stefy Tan,Alfa 2020,233,12,"Dessert,Bubble Tea,"
4655,naicong,Icong,Alfa 2021,735,15,"Steak,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4656,naicong,Icong,Alfa 2021,735,15,"Steak,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4657,indra_mulia,Indra Mulia,Alfa 2021,2350,20,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4658,andrikanadia,Andrika Nadia,Alfa 2021,1792,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4659,monika_krisanti,thehandsofcuisine,Alfa 2021,694,15,"Steak,Ramen,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4660,tiffanyputri,Eat Bite Snap,Alfa 2018,308,12,"Kopi,Pasta,Dessert,"
4661,tinyhsw,Tiny HSW. IG : @tinyfoodjournal,Alfa 2021,332,12,"Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4662,salim_moses_konggidinata,Oppa Kuliner (@oppakuliner),Alfa 2019,965,17,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4663,salim_moses_konggidinata,Oppa Kuliner (@oppakuliner),Alfa 2019,965,17,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4664,vickyangdi20,Vicky Angdi,Alfa 2018,181,11,"Kopi,Sushi,Dessert,"
4665,debora_setopo,Debora Setopo,Alfa 2021,858,15,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4666,debora_setopo,Debora Setopo,Alfa 2021,858,15,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4667,naicong,Icong,Alfa 2021,735,15,"Steak,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4668,Fannykonadi,Fanny Konadi,Alfa 2018,204,11,"Kopi,Bakmi,Dessert,"
4669,Fannykonadi,Fanny Konadi,Alfa 2018,204,11,"Kopi,Bakmi,Dessert,"
4670,selfi_tan,Selfi Tan,Alfa 2021,1960,20,"Ramen,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4671,asionglie,Asiong Lie @makanajadah,Alfa 2018,787,15,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Sushi,Burger,Dessert,"
4672,Marisa,Marisa Aryani,Alfa 2020,886,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4673,yudistira,yudistira ishak abrar,Alfa 2021,2376,23,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4674,TheodoraStarian,Theodora,Alfa 2018,1143,17,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4675,jenni_pratita,Pengembara Rasa,Alfa 2021,549,14,"Steak,Kopi,Pizza,Pasta,Sushi,Burger,Dessert,"
4676,aputeri,Annisa Putri Nur Bahri,no badge,132,10,"Kopi,Pasta,"
4677,WiwisRahardja,Wiwis Rahardja,no badge,286,12,"Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
4678,shidaaruya,shida aruya,no badge,33,5,no badge
4679,ChachaAfrilia,Chacha Afrilia,no badge,25,5,no badge
4680,Audry,Audry Arifin @makanbarengodri,Alfa 2021,527,14,"Ramen,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4681,anisaadya,Anisa Adya,Alfa 2017,1136,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4682,yuliaamandas,Yulia Amanda,no badge,277,12,"Ramen,Kopi,Bakmi,Pasta,Sushi,Dessert,"
4683,Yollafauzia,Yolla Fauzia Nuraini,no badge,110,10,no badge
4684,mikhael_gregorius_andre_joesman,Andre Joesman,Alfa 2021,156,10,"Kopi,Dessert,"
4685,hansdrata_hinryanto,Hansdrata.H IG : @Hansdrata,Alfa 2021,633,14,"Seafood,Kopi,Bakmi,Pizza,Dessert,Bubble Tea,"
4686,Alen,Stallone Tjia (Instagram: @Stallonation),Alfa 2021,737,17,"Steak,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
4687,andrew_william,awcavs X jktcoupleculinary,no badge,288,11,"Steak,Kopi,Bakmi,Dessert,Bubble Tea,"
4688,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4689,ZELIG,@teddyzelig,Alfa 2019,1206,18,"Steak,Ramen,Chinese Food,Seafood,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
4690,frido.zh,Prido ZH,Alfa 2021,1202,19,"Steak,Ramen,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
