,user_id,username,alpha_badge,review_count,account_level,badges
3461,vio_kal,vio kal,Alfa 2021,343,13,"BBQ,Kopi,Dessert,Bubble Tea,"
3462,deasy_lim,Deasy Lim,Alfa 2021,1413,19,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3463,andrew_william,awcavs X jktcoupleculinary,no badge,288,11,"Steak,Kopi,Bakmi,Dessert,Bubble Tea,"
3464,yohana_felicia_candra,Yohanacandra (@kulinerkapandiet),Alfa 2021,1180,18,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3465,ratuaghnia,Ratu Aghnia,no badge,424,13,"Steak,Seafood,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3466,siennaaa19,Sienna Paramitha,Alfa 2020,417,13,"Steak,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3467,mayalizhi,mayalizhi,no badge,6,2,no badge
3468,cewekrakus,Levina JV (IG : @levina_eat & @levinajv),Alfa 2021,1168,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3469,michloveeat,Mich Love Eat,Alfa 2021,1317,18,"Steak,Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3470,foodiedaffa,Fadil Daffa,no badge,18,3,no badge
3471,irene_fan,Irene Stefannie @_irenefanderland,Alfa 2021,417,13,"Steak,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
3472,FebTasty,FebTasty (Feb & Mora),Alfa 2019,361,13,"Steak,Ramen,BBQ,Kopi,Bakmi,Pasta,Sushi,Dessert,"
3473,monika_krisanti,thehandsofcuisine,Alfa 2021,694,15,"Steak,Ramen,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3474,dzuhrisyah_ay,Risyah Acha,Alfa 2021,464,13,"Kopi,Pizza,Burger,Dessert,Bubble Tea,"
3475,FannieHuang,Fannie Huang||@fannie599,Alfa 2021,1530,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3476,saepulhdyt,Saepul Hidayat,Alfa 2021,321,13,"Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
3477,Audry,Audry Arifin @makanbarengodri,Alfa 2021,527,14,"Ramen,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3478,Vising,Vising Lie,no badge,376,13,"Steak,Chinese Food,Kopi,Bakmi,Pasta,Sushi,Dessert,"
3479,nabila_yasmin,Mouthgasm.jkt,Alfa 2021,1520,19,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3480,Missowens,Missowens,no badge,5,2,no badge
3481,yohana_felicia_candra,Yohanacandra (@kulinerkapandiet),Alfa 2021,1180,18,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3482,yummyippie,Laura Fransiska,Alfa 2018,343,13,"Kopi,Bakmi,Pasta,Sushi,Dessert,"
3483,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2973,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3484,Meryn,Meri @kamuskenyang,Alfa 2018,368,13,"Ramen,Chinese Food,Seafood,Kopi,Bakmi,Pasta,Dessert,"
3485,psnovi,Novi Ps,Alfa 2018,292,12,"Kopi,Bakmi,Pasta,Dessert,"
3486,stellachubby,Stellachubby,Alfa 2020,834,15,"Steak,Ramen,Chinese Food,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3487,stellachubby,Stellachubby,Alfa 2020,834,15,"Steak,Ramen,Chinese Food,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3488,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2973,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3489,ria_tumimomor,riamrt,Alfa 2021,711,15,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
3490,iqiuu,iqiu Rifqi,no badge,136,10,"Dessert,"
3491,aileen_natalia_salim,@NonikJajan,Alfa 2021,1838,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3492,IGFOODLER,Cantika | IGFOODLER,Alfa 2018,348,12,"Seafood,Kopi,Pasta,Dessert,Bubble Tea,"
3493,Marisa,Marisa Aryani,Alfa 2020,886,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3494,andri_irawan,@Perutmelars Andri,Alfa 2019,392,13,"Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Dessert,"
3495,rk_tj,heiyika,Alfa 2019,632,14,"Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
3496,Makankalap,Makankalap,Alfa 2018,213,11,"Kopi,Bakmi,Dessert,"
3497,Makankalap,Makankalap,Alfa 2018,213,11,"Kopi,Bakmi,Dessert,"
3498,Patricia.sari,Patricia.sari,Alfa 2018,152,10,"Kopi,Bakmi,Pizza,Pasta,Dessert,"
3499,michael_wenadi,MWenadiBase,Alfa 2021,901,17,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3500,georgedw,George Danish,no badge,3,1,no badge
3501,benedicta_andriselly,ig: @andriselly,Alfa 2021,875,16,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3502,Darsehsri,Darsehsri Handayani,Alfa 2021,2303,22,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3503,yudistira,yudistira ishak abrar,Alfa 2021,2377,23,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3504,HungryCouplee,Hungry Couplee,Alfa 2019,524,14,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
3505,Sibungbung,@Sibungbung,Alfa 2018,396,13,"Steak,Ramen,Chinese Food,Kopi,Bakmi,Pasta,Sushi,Dessert,"
3506,andri_irawan,@Perutmelars Andri,Alfa 2019,392,13,"Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Dessert,"
3507,christina_santoso,Nanakoot,Alfa 2019,1122,17,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3508,ameygiselle,Hungry Mommy,Alfa 2021,1299,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3509,siennaaa19,Sienna Paramitha,Alfa 2020,417,13,"Steak,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3510,stelmaris,@stelmaris,Alfa 2020,1463,18,"Steak,Ramen,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3511,Stanzazone,Stanzazone,no badge,176,10,"Kopi,Bakmi,Dessert,"
3512,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2973,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3513,nabila_yasmin,Mouthgasm.jkt,Alfa 2021,1520,19,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
3514,Nyonyalydia,Lydia Adisuwignjo,Alfa 2019,284,12,"Chinese Food,Kopi,Bakmi,Pasta,Dessert,"
3515,cindy_chrestella,Cindy Chrestella,no badge,10,2,no badge
3516,renodaneswara,Renodaneswara @caesarinodswr,Alfa 2021,567,14,"Steak,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
