,user_id,username,alpha_badge,review_count,account_level,badges
16543,alfianboy,@duorakuss,Alfa 2017,551,14,"Ramen,Chinese Food,Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
16544,elvirasutanto,Elvira Sutanto,Alfa 2018,903,16,"Steak,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16545,felita,duocicip,Alfa 2021,655,15,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16546,xufang,Eat Drink Enjoy,no badge,323,12,"Chinese Food,Kopi,Bakmi,Dessert,"
16547,huntandtreasure_,Huntandtreasure.id,no badge,193,10,"Kopi,Pasta,Dessert,Bubble Tea,"
16548,rinia_ranada,Rinia Ranada,Alfa 2020,345,12,"Seafood,Kopi,Bakmi,Dessert,Bubble Tea,"
16549,IGFOODLER,Cantika | IGFOODLER,Alfa 2018,348,12,"Seafood,Kopi,Pasta,Dessert,Bubble Tea,"
16550,HungryCouplee,Hungry Couplee,Alfa 2019,524,14,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
16551,moculeee,Duolaparr,no badge,255,12,"Kopi,Bakmi,Dessert,Bubble Tea,"
16552,vio_kal,vio kal,Alfa 2021,342,13,"BBQ,Kopi,Dessert,Bubble Tea,"
16553,mariamarcellaa,Maria Marcella,Alfa 2020,235,12,"BBQ,Kopi,Dessert,Bubble Tea,"
16554,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16555,nabila_yasmin,Mouthgasm.jkt,Alfa 2021,1520,19,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16556,cewekrakus,Levina JV (IG : @levina_eat & @levinajv),Alfa 2021,1167,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16557,julianwithdanisa,Julian with danisa,Alfa 2019,150,9,"Dessert,Bubble Tea,"
16558,drkuliner,Devi Renat,Alfa 2018,359,13,"Kopi,Bakmi,Pizza,Pasta,Dessert,"
16559,FannieHuang,Fannie Huang||@fannie599,Alfa 2021,1529,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16560,biergita_avrilian,Biergita Avrilian,no badge,10,2,no badge
16561,worthyourvisit,Kintan & Revy @worthyourvisit,no badge,252,12,"Kopi,Burger,Dessert,"
16562,babyangelrans,Baby angela,no badge,19,4,no badge
16563,abigaillin,abigail lin,Alfa 2019,278,12,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pasta,Sushi,Dessert,"
16564,felita,duocicip,Alfa 2021,655,15,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16565,jenniferintan29,Jennifer Intan,no badge,130,9,"Pasta,Dessert,"
16566,michloveeat,Mich Love Eat,Alfa 2021,1317,18,"Steak,Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16567,Meongculinary,Meong Culinary,no badge,75,7,no badge
