,user_id,username,alpha_badge,review_count,account_level,badges
94,xufang,Eat Drink Enjoy,no badge,327,12,"Chinese Food,Kopi,Bakmi,Dessert,"
95,desydrasi,Makan Mulu,no badge,808,15,"Steak,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
96,desriani_ekaputri,Desriani Ekaputri (@rian_ry),Alfa 2021,875,15,"Steak,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
97,xufang,Eat Drink Enjoy,no badge,327,12,"Chinese Food,Kopi,Bakmi,Dessert,"
98,dwi_hartati_izaldi,Dwi Izaldi,Alfa 2021,784,15,"Steak,Ramen,Chinese Food,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
99,ExpelliarFood,Tristo,no badge,336,12,"Steak,Seafood,Kopi,Bakmi,Burger,Dessert,"
100,hendy_christianto_chandra,Chris Chan,no badge,2050,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
101,all_me_yeah,Gregorius Bayu | ig: exploresto,Alfa 2021,1892,19,"Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
102,_winamf,Wina M. Fitria,Alfa 2018,296,12,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
103,hendy_christianto_chandra,Chris Chan,no badge,2050,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
104,salma_shofiyyah,Salma Shofiyyah,no badge,58,6,no badge
105,desriani_ekaputri,Desriani Ekaputri (@rian_ry),Alfa 2021,875,15,"Steak,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
106,kulineran_aja,@kulineran_aja,no badge,697,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
107,_winamf,Wina M. Fitria,Alfa 2018,296,12,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
108,william.ariowibowo,Hungry Fever,no badge,7,3,no badge
109,claudisfoodjournal,Claudia @grownnotborn.id,Alfa 2020,677,14,"Steak,Ramen,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
110,laras_cahyani,Laras Cahyani,no badge,1,1,no badge
111,kulineran_aja,@kulineran_aja,no badge,697,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
112,roma_juli,Roma Juli,no badge,1,1,no badge
113,Darsehsri,Darsehsri Handayani,Alfa 2021,2554,22,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
114,eatherapy,meg mao,no badge,38,5,no badge
115,foodtal,Food Bantal,no badge,39,6,no badge
116,ardhiansyah_derizqy,doyan kopi,no badge,51,7,"Kopi,"
117,hendy_christianto_chandra,Chris Chan,no badge,2050,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
118,kuliner_addict_bandung,Kuliner Addict Bandung,no badge,857,15,"Steak,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,"
119,Nadiyaask,Nadiyaask,no badge,12,2,no badge
120,annisaa_solihah_onna_kireyna,Annisaa solihah Onna Kireyna,no badge,95,8,no badge
121,eatherapy,meg mao,no badge,38,5,no badge
122,ardhiansyah_derizqy,doyan kopi,no badge,51,7,"Kopi,"
123,foodinhands,Foodinhands Community IG : @foodinhands,Alfa 2018,95,8,"Kopi,Dessert,"
124,yoitswawa,Fitria Caesaria,no badge,68,7,"Kopi,Dessert,"
125,anisaadya,Anisa Adya,Alfa 2017,1300,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
126,Marisaagina_,Marisa Agina,no badge,99,8,no badge
127,rifani_adella_ferdianursai,Rifani Adella Ferdianursai,no badge,12,3,no badge
128,nimas_ayu,Nimas Ayu,no badge,9,2,no badge
129,Jihanputri,Jihan Rahayu Putri,no badge,714,15,"Steak,Ramen,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
130,zelda,zelda,no badge,195,11,"Kopi,Bakmi,Dessert,"
131,hendy_christianto_chandra,Chris Chan,no badge,2050,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
132,praptanta_rikintokoadi,praptanta rikintokoadi,no badge,21,4,no badge
133,kuliner_addict_bandung,Kuliner Addict Bandung,no badge,857,15,"Steak,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,"
134,nadia_indo,Nadia Indo,no badge,227,11,"Kopi,Dessert,Bubble Tea,"
135,cewekrakus,Levina JV (IG : @levina_eat & @levinajv),Alfa 2021,1312,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
136,vika,raafika nurf,no badge,329,12,"Steak,Kopi,Bakmi,Dessert,"
137,silvia_dwiyanti,Silvia Dwiyanti,no badge,97,8,"Kopi,"
138,kuliner_addict_bandung,Kuliner Addict Bandung,no badge,857,15,"Steak,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,"
139,sittara06,Sitta,no badge,104,9,"Dessert,"
140,_winamf,Wina M. Fitria,Alfa 2018,296,12,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
141,_winamf,Wina M. Fitria,Alfa 2018,296,12,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
142,OktavianiKarlina,Oktaviani Karlina,no badge,11,3,no badge
143,kuliner_addict_bandung,Kuliner Addict Bandung,no badge,857,15,"Steak,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,"
144,ExpelliarFood,Tristo,no badge,336,12,"Steak,Seafood,Kopi,Bakmi,Burger,Dessert,"
145,ayu_oktariana,a bogus foodie,no badge,308,12,"Steak,Ramen,Kopi,Bakmi,Pasta,Burger,Dessert,"
146,kulineran_aja,@kulineran_aja,no badge,697,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
147,qedasca,@qluvfood,no badge,423,13,"Steak,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
148,emirkhaerul,Emir Khaerul,no badge,46,6,no badge
149,nabila_yasmin,Mouthgasm.jkt,Alfa 2021,1758,20,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
150,kuliner_addict_bandung,Kuliner Addict Bandung,no badge,857,15,"Steak,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,"
151,saepulhdyt,Saepul Hidayat,Alfa 2021,344,13,"Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
152,saepulhdyt,Saepul Hidayat,Alfa 2021,344,13,"Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
153,Jihanputri,Jihan Rahayu Putri,no badge,714,15,"Steak,Ramen,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
154,kulineran_aja,@kulineran_aja,no badge,697,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
